Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-6_T2w,0.9705755710601807,0.9428331851959229,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-7_T2w,0.9677131772041321,0.9374459981918335,21,2,1,20,0.05
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-8_T2w,0.9662811756134033,0.9347621202468872,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-9_T2w,0.9604591727256775,0.9239263534545898,21,1,0,21,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv151_ses-01_acq-haste_run-2_T2w,0.9745165705680847,0.9502996802330017,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv151_ses-01_acq-haste_run-3_T2w,0.9655802845954895,0.9334511756896973,28,3,2,25,0.08
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv151_ses-01_acq-haste_run-4_T2w,0.9648988246917725,0.932178258895874,28,1,0,28,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-10_T2w,0.8896381258964539,0.8012145757675171,16,2,1,15,0.06666666666666667
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-11_T2w,0.722878634929657,0.5660218596458435,11,1,0,11,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-12_T2w,0.9539923071861267,0.9120317697525024,14,1,0,14,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-13_T2w,0.9306719303131104,0.8703333735466003,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-14_T2w,0.46770626306533813,0.3052327632904053,7,1,0,7,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-15_T2w,0.7559457421302795,0.6076469421386719,17,1,0,17,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-16_T2w,0.6998724937438965,0.5383106470108032,16,1,0,16,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-1_T2w,0.9649204015731812,0.932218611240387,14,1,0,14,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-2_T2w,0.6920132637023926,0.5290675163269043,16,1,0,16,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-3_T2w,0.9606428742408752,0.9242663979530334,20,2,1,19,0.05263157894736842
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-4_T2w,0.9665546417236328,0.9352741241455078,18,1,0,18,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-5_T2w,0.9462907314300537,0.8980567455291748,20,2,1,19,0.05263157894736842
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-6_T2w,0.6512665748596191,0.48287272453308105,20,5,4,11,0.36363636363636365
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-7_T2w,0.9616186618804932,0.9260746836662292,18,1,0,18,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-8_T2w,0.8962210416793823,0.8119569420814514,15,1,0,15,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv152_ses-01_acq-haste_run-9_T2w,0.757942259311676,0.6102311015129089,15,5,1,11,0.09090909090909091
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-10_T2w,0.9692916870117188,0.940413236618042,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-11_T2w,0.9693759679794312,0.9405718445777893,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-12_T2w,0.9103502631187439,0.835452139377594,32,23,1,10,0.1
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-13_T2w,0.9610475301742554,0.9250158071517944,23,3,2,20,0.1
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-14_T2w,0.9690847992897034,0.9400237202644348,25,2,3,22,0.13636363636363635
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-15_T2w,0.9695528745651245,0.940904974937439,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-16_T2w,0.9713132977485657,0.9442265629768372,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-1_T2w,0.9450606107711792,0.895843505859375,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-2_T2w,0.8859773874282837,0.7952956557273865,31,15,2,16,0.125
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-3_T2w,0.9507980346679688,0.9062106609344482,18,2,2,16,0.125
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-4_T2w,0.7976251840591431,0.6633748412132263,6,1,0,6,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-5_T2w,0.949108362197876,0.9031457901000977,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-6_T2w,0.9487267136573792,0.9024548530578613,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-7_T2w,0.9718103408813477,0.9451664090156555,26,4,2,22,0.09090909090909091
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-8_T2w,0.9670156240463257,0.9361377358436584,11,2,1,10,0.1
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv154_ses-01_acq-haste_run-9_T2w,0.970238208770752,0.9421967267990112,21,2,1,20,0.05
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-10_T2w,0.8451453447341919,0.7318196296691895,25,3,8,15,0.5333333333333333
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-11_T2w,0.8542283773422241,0.7455485463142395,23,4,3,16,0.1875
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-12_T2w,0.8898134827613831,0.8014991283416748,21,5,2,16,0.125
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-13_T2w,0.8787649273872375,0.7837473154067993,21,2,2,19,0.10526315789473684
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-1_T2w,0.9177291989326477,0.8479663133621216,20,2,1,19,0.05263157894736842
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-2_T2w,0.9354384541511536,0.878707766532898,15,1,0,15,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-3_T2w,0.6934718489646912,0.5307744741439819,46,6,10,19,0.5263157894736842
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-4_T2w,0.931838870048523,0.8723766803741455,21,1,0,21,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-5_T2w,0.6893821358680725,0.5259978175163269,23,7,2,14,0.14285714285714285
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-6_T2w,0.8794691562652588,0.7848683595657349,33,8,5,18,0.2777777777777778
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-7_T2w,0.910162091255188,0.8351352214813232,24,4,4,18,0.2222222222222222
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-8_T2w,0.9304177761077881,0.869888961315155,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv178_ses-01_acq-haste_run-9_T2w,0.8894045948982239,0.8008358478546143,19,3,2,16,0.125
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv198_ses-01_acq-haste_run-1_T2w,0.9735761284828186,0.9485127329826355,25,1,0,25,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv198_ses-01_acq-haste_run-2_T2w,0.9712674617767334,0.9441398978233337,29,3,1,27,0.037037037037037035
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv210_ses-01_acq-haste_run-1_T2w,0.9738990068435669,0.9491259455680847,31,2,1,30,0.03333333333333333
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv210_ses-01_acq-haste_run-2_T2w,0.9751864075660706,0.951574444770813,25,2,3,22,0.13636363636363635
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv210_ses-01_acq-haste_run-3_T2w,0.975103497505188,0.951416552066803,26,1,0,26,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv210_ses-01_acq-haste_run-4_T2w,0.9753133654594421,0.9518162608146667,24,3,2,21,0.09523809523809523
