Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-5_echo-4_T2w,0.9615591764450073,0.9259642958641052,20,1,0,20,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-5_echo-5_T2w,0.9607154726982117,0.9244008660316467,20,1,0,20,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-5_echo-6_T2w,0.959648847579956,0.9224278926849365,20,1,0,20,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-6_echo-1_T2w,0.9609071016311646,0.9247557520866394,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-6_echo-2_T2w,0.9600843787193298,0.9232329726219177,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-6_echo-3_T2w,0.9596789479255676,0.922483503818512,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-6_echo-4_T2w,0.9589530229568481,0.9211428761482239,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-6_echo-5_T2w,0.9585310816764832,0.9203646183013916,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-6_echo-6_T2w,0.9579741954803467,0.9193382263183594,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-7_echo-1_T2w,0.8855172991752625,0.794554591178894,27,8,2,18,0.1111111111111111
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-7_echo-2_T2w,0.8895111680030823,0.8010086417198181,23,4,3,18,0.16666666666666666
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-7_echo-3_T2w,0.8923538327217102,0.8056308031082153,28,7,3,18,0.16666666666666666
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-7_echo-4_T2w,0.8987606167793274,0.8161355257034302,28,6,3,19,0.15789473684210525
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-7_echo-5_T2w,0.8998925089836121,0.8180041313171387,22,2,3,19,0.15789473684210525
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-7_echo-6_T2w,0.898508608341217,0.8157200813293457,23,3,3,19,0.15789473684210525
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-1_echo-1_T2w,0.9720240235328674,0.9455707669258118,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-1_echo-2_T2w,0.9701941013336182,0.9421135187149048,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-1_echo-3_T2w,0.9682843089103699,0.9385185241699219,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-1_echo-4_T2w,0.96527099609375,0.9328733086585999,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-1_echo-5_T2w,0.9622273445129395,0.9272043704986572,20,2,1,19,0.05263157894736842
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-1_echo-6_T2w,0.959132730960846,0.9214746356010437,20,2,1,19,0.05263157894736842
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-2_echo-1_T2w,0.9686925411224365,0.939285933971405,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-2_echo-2_T2w,0.968452513217926,0.9388346672058105,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-2_echo-3_T2w,0.9677479863166809,0.9375113248825073,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-2_echo-4_T2w,0.9618198871612549,0.9264479279518127,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-2_echo-5_T2w,0.9418731927871704,0.8901326656341553,21,3,1,19,0.05263157894736842
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-2_echo-6_T2w,0.9181426763534546,0.8486725687980652,26,4,4,19,0.21052631578947367
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-3_echo-1_T2w,0.9657976627349854,0.9338575601577759,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-3_echo-2_T2w,0.9683372378349304,0.9386179447174072,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-3_echo-3_T2w,0.9700061678886414,0.9417591691017151,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-3_echo-4_T2w,0.9594954252243042,0.92214435338974,26,4,3,21,0.14285714285714285
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-3_echo-5_T2w,0.9228026270866394,0.8566699624061584,28,5,3,21,0.14285714285714285
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-3_echo-6_T2w,0.9076100587844849,0.8308480978012085,44,7,7,21,0.3333333333333333
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-4_echo-1_T2w,0.9565090537071228,0.9166433811187744,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-4_echo-2_T2w,0.9571360945701599,0.9177958369255066,26,4,1,23,0.043478260869565216
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-4_echo-3_T2w,0.9580019116401672,0.9193893671035767,35,13,1,23,0.043478260869565216
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-4_echo-4_T2w,0.9619141221046448,0.9266228675842285,24,2,1,23,0.043478260869565216
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-4_echo-5_T2w,0.944035530090332,0.8940030932426453,23,1,0,23,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-4_echo-6_T2w,0.9220058917999268,0.8552977442741394,25,3,1,23,0.043478260869565216
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-5_echo-1_T2w,0.9470908045768738,0.8994990587234497,15,1,0,15,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-5_echo-2_T2w,0.9495306015014648,0.903910756111145,16,1,0,16,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-5_echo-3_T2w,0.9458977580070496,0.8973491191864014,16,1,0,16,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-5_echo-4_T2w,0.934839129447937,0.8776506185531616,25,4,5,17,0.29411764705882354
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-5_echo-5_T2w,0.8924272060394287,0.8057503700256348,30,4,5,18,0.2777777777777778
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-5_echo-6_T2w,0.8608577847480774,0.7557070255279541,46,7,9,19,0.47368421052631576
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-6_echo-1_T2w,0.8727237582206726,0.7741879820823669,18,1,0,18,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-6_echo-2_T2w,0.875727653503418,0.7789283394813538,20,2,2,18,0.1111111111111111
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-6_echo-3_T2w,0.8821091651916504,0.7890834808349609,17,1,0,17,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-6_echo-4_T2w,0.8803727030754089,0.786308765411377,17,1,0,17,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-6_echo-5_T2w,0.8770202398300171,0.7809760570526123,16,1,0,16,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-6_echo-6_T2w,0.8754815459251404,0.7785390615463257,20,3,3,16,0.1875
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-7_echo-1_T2w,0.9651971459388733,0.9327353239059448,20,1,0,20,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-7_echo-2_T2w,0.9667283296585083,0.9355993866920471,20,1,0,20,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-7_echo-3_T2w,0.967198371887207,0.9364803433418274,20,1,0,20,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-7_echo-4_T2w,0.9573001861572266,0.9180975556373596,21,2,1,20,0.05
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-7_echo-5_T2w,0.9402849674224854,0.8872998356819153,21,2,1,20,0.05
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-7_echo-6_T2w,0.9318181872367859,0.8723404407501221,21,2,1,20,0.05
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-8_echo-1_T2w,0.9634677767753601,0.9295106530189514,16,1,0,16,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-8_echo-2_T2w,0.9642536640167236,0.9309747815132141,16,1,0,16,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-8_echo-3_T2w,0.9634817242622375,0.9295367002487183,16,1,0,16,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-8_echo-4_T2w,0.9601222276687622,0.9233028888702393,19,2,1,18,0.05555555555555555
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-8_echo-5_T2w,0.93585205078125,0.8794379234313965,25,5,3,19,0.15789473684210525
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-8_echo-6_T2w,0.9113687872886658,0.8371694087982178,34,11,5,19,0.2631578947368421
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-9_echo-1_T2w,0.9680544137954712,0.9380866885185242,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-9_echo-2_T2w,0.9694822430610657,0.9407719969749451,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-9_echo-3_T2w,0.9698047041893005,0.9413794875144958,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-9_echo-4_T2w,0.9551870822906494,0.9142183661460876,23,2,1,22,0.045454545454545456
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-9_echo-5_T2w,0.9323747754096985,0.8733165264129639,24,2,2,22,0.09090909090909091
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-9_echo-6_T2w,0.901642918586731,0.8209014534950256,32,5,4,22,0.18181818181818182
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-1_echo-1_T2w,0.6442780494689941,0.4752287268638611,116,22,14,21,0.6666666666666666
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-1_echo-2_T2w,0.609130859375,0.4379498064517975,98,18,15,19,0.7894736842105263
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-1_echo-3_T2w,0.5549460053443909,0.3840313255786896,95,13,14,17,0.8235294117647058
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-1_echo-4_T2w,0.3879793882369995,0.24067892134189606,96,24,13,16,0.8125
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-1_echo-5_T2w,0.3209255635738373,0.19113242626190186,58,10,11,16,0.6875
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-1_echo-6_T2w,0.35736948251724243,0.21755926311016083,69,14,11,18,0.6111111111111112
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-2_echo-1_T2w,0.9299750328063965,0.8691152930259705,53,16,4,29,0.13793103448275862
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-2_echo-2_T2w,0.9192301034927368,0.8505326509475708,44,7,4,29,0.13793103448275862
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-2_echo-3_T2w,0.9049881100654602,0.8264641165733337,62,14,6,29,0.20689655172413793
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-2_echo-4_T2w,0.8402725458145142,0.7245430946350098,61,12,7,28,0.25
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-2_echo-5_T2w,0.7631380558013916,0.6169953346252441,60,20,8,25,0.32
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-2_echo-6_T2w,0.7057991027832031,0.5453551411628723,39,6,5,25,0.2
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-3_echo-1_T2w,0.7483331561088562,0.5978692770004272,68,11,12,21,0.5714285714285714
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-3_echo-2_T2w,0.7467220425605774,0.5958151817321777,72,13,14,22,0.6363636363636364
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-3_echo-3_T2w,0.7276126742362976,0.571848452091217,96,28,12,22,0.5454545454545454
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-3_echo-4_T2w,0.6303504705429077,0.4602275490760803,93,11,15,24,0.625
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-3_echo-5_T2w,0.5273390412330627,0.3580858111381531,82,9,12,23,0.5217391304347826
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-3_echo-6_T2w,0.461354523897171,0.2998445928096771,78,10,14,23,0.6086956521739131
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-4_echo-1_T2w,0.748767077922821,0.598423421382904,74,18,8,20,0.4
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-4_echo-2_T2w,0.6933749914169312,0.5306610465049744,80,12,11,20,0.55
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-4_echo-3_T2w,0.6389230489730835,0.46942460536956787,73,14,9,18,0.5
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-4_echo-4_T2w,0.4926769733428955,0.3268555998802185,69,22,8,15,0.5333333333333333
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-4_echo-5_T2w,0.3773294687271118,0.23253609240055084,40,10,5,13,0.38461538461538464
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-4_echo-6_T2w,0.38130679726600647,0.23556457459926605,40,13,6,13,0.46153846153846156
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-1_echo-1_T2w,0.9213917255401611,0.8542412519454956,30,2,2,28,0.07142857142857142
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-1_echo-2_T2w,0.7601332664489746,0.6130765676498413,56,10,9,26,0.34615384615384615
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-1_echo-3_T2w,0.6503190994262695,0.48183169960975647,50,7,11,25,0.44
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-1_echo-4_T2w,0.23699799180030823,0.13442866504192352,23,4,6,14,0.42857142857142855
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-1_echo-5_T2w,0.0660475566983223,0.034151591360569,4,1,0,4,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-1_echo-6_T2w,0.00032765846117399633,0.0001638560788705945,1,1,0,1,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-2_echo-1_T2w,0.7973805069923401,0.6630364060401917,56,9,12,24,0.5
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-2_echo-2_T2w,0.5631672739982605,0.39195048809051514,68,16,12,21,0.5714285714285714
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-2_echo-3_T2w,0.48255157470703125,0.31800198554992676,85,10,13,22,0.5909090909090909
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-2_echo-4_T2w,0.2653980851173401,0.1530023068189621,66,10,11,18,0.6111111111111112
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-2_echo-5_T2w,0.10139840096235275,0.053406890481710434,28,7,5,7,0.7142857142857143
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-2_echo-6_T2w,0.059258561581373215,0.030533980578184128,5,4,1,2,0.5
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-3_echo-1_T2w,0.7253242135047913,0.5690264701843262,49,8,10,16,0.625
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-3_echo-2_T2w,0.6846202611923218,0.5204734802246094,32,6,8,15,0.5333333333333333
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-3_echo-3_T2w,0.640660285949707,0.4713025689125061,41,9,10,17,0.5882352941176471
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-3_echo-4_T2w,0.559884786605835,0.38877779245376587,58,14,11,17,0.6470588235294118
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-3_echo-5_T2w,0.14562159776687622,0.0785285234451294,56,13,9,12,0.75
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-3_echo-6_T2w,0.055536817759275436,0.028561517596244812,8,6,1,3,0.3333333333333333
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-4_echo-1_T2w,0.7890992164611816,0.6516630053520203,84,21,9,21,0.42857142857142855
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-4_echo-2_T2w,0.5101754069328308,0.3424399197101593,50,12,10,18,0.5555555555555556
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-4_echo-3_T2w,0.43150055408477783,0.2751040458679199,85,12,16,19,0.8421052631578947
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-4_echo-4_T2w,0.14028596878051758,0.07543416321277618,69,11,13,17,0.7647058823529411
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-4_echo-5_T2w,0.003519322955980897,0.0017627632478252053,31,8,7,8,0.875
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-4_echo-6_T2w,0.0,0.0,15,8,3,6,0.5
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-5_echo-1_T2w,0.7309793829917908,0.5760185718536377,49,12,8,14,0.5714285714285714
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-5_echo-2_T2w,0.648557722568512,0.47990044951438904,37,15,5,11,0.45454545454545453
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-5_echo-3_T2w,0.6214198470115662,0.45076802372932434,63,17,8,12,0.6666666666666666
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-5_echo-4_T2w,0.5594620704650879,0.3883702754974365,85,14,13,16,0.8125
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-5_echo-5_T2w,0.2327309101819992,0.13168957829475403,35,10,6,7,0.8571428571428571
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-5_echo-6_T2w,0.08002607524394989,0.04168081283569336,11,5,2,5,0.4
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-6_echo-1_T2w,0.918648362159729,0.8495370745658875,46,14,5,28,0.17857142857142858
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-6_echo-2_T2w,0.7758724689483643,0.633816659450531,55,7,10,29,0.3448275862068966
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-6_echo-3_T2w,0.5481378436088562,0.3775412440299988,84,22,15,26,0.5769230769230769
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-6_echo-4_T2w,0.19467999041080475,0.10783683508634567,44,8,8,19,0.42105263157894735
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-6_echo-5_T2w,0.055500879883766174,0.02854250743985176,5,1,0,5,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-6_echo-6_T2w,0.03693298250436783,0.01881391741335392,6,3,1,4,0.25
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-10_echo-1_T2w,0.9069222807884216,0.8296960592269897,22,1,0,22,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-10_echo-2_T2w,0.8913834095001221,0.8040502667427063,23,2,1,22,0.045454545454545456
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-10_echo-3_T2w,0.8690937161445618,0.7684931755065918,21,1,0,21,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-10_echo-4_T2w,0.8403781652450562,0.7247001528739929,21,1,0,21,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-10_echo-5_T2w,0.8194759488105774,0.694162905216217,23,3,1,21,0.047619047619047616
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-10_echo-6_T2w,0.8206245303153992,0.6958127617835999,21,1,0,21,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-1_echo-1_T2w,0.945044755935669,0.8958150148391724,21,3,2,18,0.1111111111111111
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-1_echo-2_T2w,0.9388802647590637,0.88480144739151,19,3,1,17,0.058823529411764705
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-1_echo-3_T2w,0.9277757406234741,0.8652814626693726,20,5,1,16,0.0625
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-1_echo-4_T2w,0.8868931531906128,0.7967727184295654,26,7,2,19,0.10526315789473684
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-1_echo-5_T2w,0.8631811738014221,0.7592952847480774,30,5,5,18,0.2777777777777778
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-1_echo-6_T2w,0.8150798678398132,0.6878774762153625,32,8,7,16,0.4375
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-2_echo-1_T2w,0.9553715586662292,0.9145563244819641,21,3,1,19,0.05263157894736842
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-2_echo-2_T2w,0.9546675086021423,0.9132668375968933,21,3,1,19,0.05263157894736842
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-2_echo-3_T2w,0.9519613981246948,0.9083266258239746,20,3,1,18,0.05555555555555555
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-2_echo-4_T2w,0.9277976751327515,0.865319550037384,24,4,3,18,0.16666666666666666
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-2_echo-5_T2w,0.8895022869110107,0.8009942770004272,24,6,3,16,0.1875
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-2_echo-6_T2w,0.8338136672973633,0.7149918079376221,24,3,8,15,0.5333333333333333
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-3_echo-1_T2w,0.9674086570739746,0.9368746876716614,19,1,0,19,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-3_echo-2_T2w,0.9449265003204346,0.8956025242805481,18,1,0,18,0.0
AttUNet_checkpoint-48,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-3_echo-3_T2w,0.922822892665863,0.8567049503326416,18,1,0,18,0.0
