Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-8_T2w,0.9657345414161682,0.9337395429611206,24,3,2,21,0.09523809523809523
AttUNet,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-9_T2w,0.9661235213279724,0.934467077255249,19,1,0,19,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-10_T2w,0.9768189191818237,0.9546882510185242,18,1,0,18,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-11_T2w,0.9776263236999512,0.956231951713562,20,1,0,20,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-12_T2w,0.9795178174972534,0.9598578810691833,17,1,0,17,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-13_T2w,0.9747279286384583,0.9507017731666565,23,2,1,22,0.045454545454545456
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-14_T2w,0.7811427116394043,0.6408811807632446,16,1,0,16,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-15_T2w,0.9759021997451782,0.952938437461853,20,1,0,20,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-16_T2w,0.9782286286354065,0.9573850035667419,17,1,0,17,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-17_T2w,0.9810454249382019,0.9627960920333862,18,1,0,18,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-18_T2w,0.9776496291160583,0.956276535987854,17,1,0,17,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-19_T2w,0.9716973900794983,0.9449527859687805,19,2,2,17,0.11764705882352941
AttUNet,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-1_T2w,0.9814856648445129,0.9636444449424744,24,2,3,21,0.14285714285714285
